Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Australia,AUS,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1.416368866,1.496625257,1.141336221,1.345585822,1.322687866,1.302185381,1.190990435,1.318192194,1.142813315,1.162769857,1.023914706,1.01692477,1.011757028,0.959406087,1.022745264,0.889118396,0.857745195,1.048322395,0.952184385,1.035645011,0.92401332,0.746112992,0.646911165,0.636671909,0.717568165,0.663472698,0.560654338,1.354675866,0.353767475,0.321669447,0.333344091,0.247559186,0.222040507,0.387379203,0.511669047,0.593873687,0.761530746,0.802556734,0.696395577,0.850862445,0.834777648,0.834816635,0.923633694,1.020969563,0.989648764,1.167225816,0.993891166,0.84725192,0.77195799,0.671498572,1.301853555,2.041969459,2.331763383,2.020971409,1.96207443,1.105555663,0.960629795,0.956418984,0.977985684,0.793877688,1.066032404,,
Australia,AUS,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.04358058,0.034236525,0.040600893,0.036921562,0.044546483,0.04521477,0.030854674,0.042798448,0.03834944,0.029797378,0.117751193,0.040824737,0.044694505,0.059533867,0.040594795,0.055178522,0.059513695,0.045263584,0.046101439,0.035361355,0.036294465,0.038814685,0.032541638,0.038207797,0.043708752,0.068083178,0.049967222,0.078034014,0.084044659,0.117742096,0.077709755,0.08614689,0.089793944,0.108727136,0.181936905,0.153256194,0.134586493,0.155666583,0.153746591,0.159105147,0.198739626,0.186767202,0.218128836,0.250169994,0.296123942,0.336338,0.325861174,0.32132995,0.580729715,0.53614499,0.530859139,0.733413774,0.663461217,0.872028898,0.902051645,0.486653073,0.548493109,0.507000879,0.516493871,0.585972717,0.649610146,,
Australia,AUS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2662000000,2369000000,2540000000,2776000000,3318000000,3762000000,3612000000,3924000000,4366000000,4538000000,5056000000,5228000000,5028000000,7393000000,11982000000,10697000000,12232000000,13511000000,15567000000,18191000000,22399000000,26215000000,26667000000,21458000000,25919000000,25889000000,26104000000,29318000000,36095000000,44933000000,41985000000,41648000000,43807000000,45577000000,53425000000,61283000000,65427000000,65892000000,64630000000,69158000000,71529000000,63888000000,72690000000,89084000000,1.09384E+11,1.25281E+11,1.39253E+11,1.65336E+11,2.00273E+11,1.65471E+11,2.01639E+11,2.43701E+11,2.6094E+11,2.4214E+11,2.37352E+11,2.08501E+11,1.9627E+11,2.2878E+11,2.35386E+11,2.21564E+11,2.11824E+11,2.61165E+11,3.09188E+11
Australia,AUS,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49631426,5.679937201,7.467350403,8.532312642,9.733297131,9.816306031,7.993239658,7.186335243,6.16441455,5.25515625,5.521335112,5.326640229,4.673550458,4.442777185,4.485990175,3.919960902,4.117695339,4.329495528,4.225325291,3.297072288,2.385832875,2.323051555,3.063769888,2.921203826,3.38791718,4.158982595,4.600374199,4.029387317,4.436935295,3.642824581,3.774146655,6.584768988,7.070686555,4.37285435
Australia,AUS,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,6.314857784,6.361579361,5.189557604,4.539279251,4.435498061,4.217653953,4.380940986,4.265745736,4.080037133,4.362862065,5.394744498,4.195488512,2.961299477,3.623125502,3.064625351,2.87843745,3.101376145,2.843225747,2.419766441,2.01201313,2.241320706,2.395155991,2.172351776,2.031040441,2.335564444,2.669355389,2.332107422,2.049729949,1.817228021,1.880987337,1.949811765,1.78106672,1.650987929,1.411636363,1.325505329,1.205657577,1.202779176,1.386924101,1.103354925,1.146389313,1.132577119,1.040565528,0.934374188,0.850848055,0.856315166,0.786748968,0.707662369,0.69884989,0.638382936,0.586276992,0.608527078,0.688624424,0.71799403,0.704552987,0.68429229,0.759288447,0.662157824,0.674130683,0.711464364,0.745139094
Australia,AUS,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.045445,,1.814059,,,3.371888,3.784143,3.55018,3.572819,3.648985,0,0.2919807,0.2823931,0.2847712,0.3167505,0.3706949,0,0.3039944,0,0.2456485,0.2538942,0.2486293,0.2946893,0,0.27215,0.246765,0.2852405,0.2906977,0.2591018,0.2128895,,
Australia,AUS,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,2.49,2.49,2.49,2.49,2.49,2.65,2.64,2.65,2.66,2.66,2.67,2.66,2.66,2.66,2.67,2.41,2.4,2.4,2.35,2.35,2.37,2.37,2.37,2.37,,
Australia,AUS,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5211027,,0.2239328,,,0.3917638,0.4381534,0.399425,0.4082631,0.4133565,0,0.0391357,0.0384839,0.0483459,0.0544685,0.0970837,0,0.0488657,0,0.0318089,0.0330325,0.0539792,0.0403112,0,0.03746,0.0341524,0.0358869,0.0365191,0.0321339,0.0277369,,
Australia,AUS,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,9.68,9.68,9.68,9.68,9.68,10.02,10.02,10.03,10.03,10.03,9.93,9.93,9.93,9.93,9.93,9.62,9.62,9.62,9.5,9.5,9.56,9.56,9.56,9.56,,
Australia,AUS,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018231,,0,,,0,0,0,0,0,0,0,0,0.0119899,0.0128561,0.0527502,0,0.0114471,0,0,0,0.0232671,0,0,0,0,0,0,0,0,,
Australia,AUS,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82,11.82,11.82,11.82,11.82,11.82,12.3,12.3,12.3,12.3,12.3,12.22,12.22,12.22,12.22,12.22,12.25,12.25,12.25,12.01,12.01,12.08,12.08,12.08,12.08,,
Australia,AUS,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08312944,10.63126441,10.73147758,10.43572504,10.36246439,10.26985249,10.29723037,9.684263756,9.616122654,10.96423446,10.6086965,10.17055229,10.71363372,10.37107933,11.05583389,10.96220498,10.90162874,10.56478417,10.97619394,11.5209386,12.57784244,13.66996916,13.72450414,13.62278998,14.02867737,3.058423213,,
Australia,AUS,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440000000,2625000000,2619000000,2377000000,2617000000,2677000000,2449000000,2677000000,3097000000,4035000000,4404000000,4756000000,5598000000,5940000000,3942000000,5293000000,6596000000,7148000000,6622000000,5543000000,4881000000,4879000000,5240000000,5486000000,5377000000,1166000000,,
Australia,AUS,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519000,2732000,2933000,3161000,3210000,3498000,3443000,3461000,3388000,4369000,4756000,4941000,5462000,5808000,6276000,7103000,7788000,8212000,9052000,9480000,9810000,10390000,10932000,11403000,11624000,2832000,,
Australia,AUS,Urban population,SP.URB.TOTL,8378309,8589875,8832932,9034955,9245383,9459784,9709943,9852991,10048170,10280809,10505755,10887779,11110846,11303156,11614598,11780153,11920613,12077392,12240482,12395391,12569300,12789234,13008344,13183123,13337672,13511953,13704019,13909190,14133843,14370104,14579251,14761085,14906654,15017273,15139633,15285785,15448588,15592522,15723967,15871907,16028911,16210024,16419256,16633061,16835775,17065978,17321968,17666406,18049707,18451571,18767085,19056040,19414834,19775013,20095657,20410546,20755798,21127403,21474309,21824008,22125378,22184739,22468661
Australia,AUS,Rural population,SP.RUR.TOTL,1898168,1893125,1909068,1915045,1921617,1928216,1941057,1946009,1960830,1982191,2001245,2049221,2066154,2076844,2108402,2112847,2112387,2114608,2117518,2118609,2122700,2134026,2175903,2210349,2241719,2276359,2314331,2354684,2398321,2444312,2485877,2522951,2571981,2617535,2665835,2719097,2776179,2830515,2883617,2940357,2999891,3064677,3075954,3087676,3096947,3110866,3128998,3161216,3199492,3240082,3264665,3283984,3318631,3353116,3380029,3405449,3435109,3466799,3492334,3516209,3529911,3503340,3510274
Australia,AUS,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Population, male",SP.POP.TOTL.MA.IN,5191737,5294827,5420102,5519968,5626621,5735918,5865981,5938043,6042010,6168475,6288760,6501340,6618916,6718367,6887192,6967121,7030648,7103359,7179733,7251825,7335839,7448959,7579934,7685480,7778465,7883844,7999185,8119214,8249470,8387772,8510043,8614731,8707078,8780847,8862401,8958307,9062811,9155427,9241838,9339151,9443035,9563615,9673988,9787220,9894184,10017910,10158068,10352205,10570891,10797546,10967548,11119039,11312918,11504523,11668610,11827651,12005262,12200675,12383903,12570509,12730885,12752077,12899794
Australia,AUS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.21598,,795.87794,,819.47485,,961.32396,,885.3275,,1017.79166,,1136.46069,,,,,,,,,,,,,,
Australia,AUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.00700054,14.01622795,14.01340164,13.99633998,13.95120315,13.88722617,13.80689398,13.71142203,13.59325578,13.47895345,13.40296891,13.37307083,13.42100847,13.51665154,13.61098498,13.7522299,13.93879648,14.11845313,14.31869427,14.54845758,14.76757237,14.94062488,15.06977845,15.1815362,15.31616138,15.50096074,15.73719701,15.96784764,16.16994546,16.3533933,16.56985611,16.85358529,17.14617322,17.42460167,17.66277673,17.85420341,18.02256345,18.16742259,18.29517203,18.39208328,18.48969788,18.61718115,18.74059858,18.86867852,19.01235955,19.15930481,19.30266244,19.4343287,19.56644545,19.78287977,20.13464445,20.59360992,21.10202172,21.59911343,22.07758028,22.55377683,23.01638388,23.45695951,23.90324633,24.36464189,24.88872674,25.46847402,26.03610169
Australia,AUS,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.619326133,1.663479195,1.700516421,1.736046398,1.773957869,1.809784604,1.84002615,1.877546783,1.920043025,1.963004883,1.994535301,2.005922865,2.029283684,2.063136207,2.086643296,2.119477256,2.156038866,2.184334258,2.215872307,2.25713071,2.318196751,2.375094013,2.410365754,2.44515426,2.49626681,2.546263038,2.599987238,2.657883446,2.716951083,2.770195713,2.837869137,2.936322387,3.039683577,3.153336721,3.269543075,3.369478231,3.449542489,3.512862671,3.571288961,3.631979111,3.723450616,3.844806779,3.962414995,4.075371827,4.185191801,4.294038627,4.386037508,4.44682383,4.485433417,4.521210245,4.564797594,4.59582499,4.595120226,4.583996283,4.573807788,4.561485826,4.559581262,4.573715678,4.607042712,4.656944053,4.720898186,4.796649563,4.880846825
Australia,AUS,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.818731646,2.844385371,2.870093125,2.875678375,2.862360171,2.839865173,2.805599907,2.761738492,2.712788886,2.666255876,2.643025163,2.640296754,2.643299583,2.661113959,2.678326616,2.681669041,2.698938726,2.741735899,2.799974112,2.861939145,2.931003645,3.010736986,3.083744021,3.154189926,3.225637738,3.273200985,3.28763779,3.27238098,3.224894957,3.177188899,3.186854081,3.254169635,3.337653734,3.430823755,3.515671802,3.552312393,3.548417909,3.532212259,3.51594208,3.494861016,3.462817006,3.419288554,3.358147498,3.286982088,3.223810631,3.177634663,3.159086703,3.168875602,3.191673929,3.223210069,3.262224638,3.30886095,3.36614313,3.435752345,3.523706572,3.62263676,3.751351733,3.927821293,4.095615531,4.218104653,4.32754349,4.406316529,4.430989435
Australia,AUS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,380333,385327,392936,398523,403720,409220,416533,419956,425260,432057,440074,456462,467760,479286,496850,510328,524965,540617,557559,575467,593677,611849,629193,644039,660068,681013,706410,732397,757502,782336,807209,833386,859031,882379,905037,927646,950932,972719,993323,1013674,1035478,1061485,1086319,1111667,1137428,1165803,1196334,1232925,1272929,1319410,1368133,1421637,1483377,1544350,1601286,1657677,1715514,1774403,1831882,1891657,1952985,1997570,2061668
Australia,AUS,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.606389796,3.560489383,3.510039701,3.464307213,3.425858529,3.397607464,3.36909304,3.335632466,3.304256782,3.275184622,3.246800947,3.240952779,3.282445954,3.348323156,3.407932257,3.468632091,3.544427509,3.625974132,3.705128488,3.781339632,3.826549424,3.829190083,3.811022828,3.770233264,3.721787639,3.726020402,3.795301364,3.886749558,3.979234878,4.050288745,4.069794415,4.050960837,4.025800764,3.997359784,3.953842771,3.902674983,3.848009611,3.781548764,3.707712292,3.638871192,3.586523897,3.568308356,3.592154322,3.642379034,3.702555463,3.757877023,3.804991048,3.852719309,3.914216449,4.009488119,4.13767698,4.300834879,4.492391648,4.655590958,4.769008485,4.86494743,4.919207815,4.912582959,4.906711048,4.925631059,4.960373002,5.012153785,5.069767655
Australia,AUS,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.40864585,4.3778142,4.394408485,4.449086445,4.512423001,4.572449163,4.639250168,4.706384049,4.763611969,4.804759837,4.805541671,4.775792445,4.744182828,4.690205922,4.631717464,4.633049949,4.699600265,4.798406336,4.905350275,4.992711385,5.012547989,4.961569755,4.900203373,4.852004197,4.797429653,4.722755817,4.623493453,4.509113377,4.393973276,4.290413478,4.206113368,4.162979929,4.181703771,4.238212294,4.299920234,4.361697788,4.435112794,4.520822889,4.622719478,4.757786111,4.91581846,5.1251871,5.410195581,5.678409629,5.868519442,6.006768469,6.062071646,6.02194124,5.973725565,5.959347192,5.972074132,6.005648144,6.038982211,6.066675856,6.098281897,6.135334543,6.169082692,6.188046122,6.184591898,6.149804852,6.08368956,5.998759475,5.9119518
Australia,AUS,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.216025611,6.208068277,6.134353921,6.005676549,5.860104077,5.788857694,5.822907147,5.905570068,5.99302484,6.054017076,6.055906969,5.988189078,5.887978072,5.792745982,5.699244871,5.598177505,5.474102851,5.321397073,5.165703463,5.029440057,4.909544335,4.824141207,4.81169433,4.864558096,4.949615875,5.036485133,5.110249197,5.182795346,5.279352825,5.423352448,5.605329339,5.836726863,6.137061251,6.429856041,6.640807207,6.801550229,6.905365383,6.930175953,6.949280384,6.98295142,6.998319574,7.008998882,7.037240918,7.087631658,7.148834629,7.204530324,7.247240033,7.268835815,7.252313163,7.187003213,7.074260639,6.928923733,6.783681202,6.674739865,6.624645618,6.643350111,6.710838312,6.76240401,6.745526253,6.669684294,6.550177701,6.389950526,6.233810736
Australia,AUS,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.238419249,7.135739733,6.983646427,6.832028871,6.680436806,6.523908644,6.362972794,6.185190912,5.998680737,5.835440727,5.715201668,5.643259734,5.620886557,5.646833584,5.715743142,5.795308282,5.854730193,5.904245434,5.981275219,6.126276437,6.313284029,6.557795013,6.899966682,7.220134377,7.44273564,7.627818805,7.726435013,7.701087531,7.667421558,7.670727728,7.673362916,7.682259877,7.717104708,7.758402599,7.798153981,7.857242432,7.92558714,7.974206092,7.98544298,7.943427682,7.83696702,7.683766813,7.518269951,7.377637259,7.296567329,7.296812406,7.370966083,7.453630579,7.469477225,7.400738216,7.256189668,7.053345692,6.850923318,6.699478597,6.610205604,6.58646331,6.629348723,6.733130093,6.871401173,7.02236558,7.163087387,7.268802189,7.338137898
Australia,AUS,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.155846093,6.042168475,6.026600123,6.075478961,6.14938564,6.22120774,6.293324452,6.373514123,6.482870665,6.66468433,6.903725801,7.195101434,7.536097388,7.824929498,8.022580526,8.187911407,8.263192976,8.213337734,8.1592078,8.148204631,8.142123449,8.141957745,8.154442651,8.17161479,8.203724435,8.259073391,8.321927692,8.374787922,8.39647027,8.360404735,8.23649399,8.04530609,7.849894702,7.687511462,7.590831776,7.591506351,7.673557218,7.754217902,7.753743337,7.663640858,7.479974285,7.216238647,6.966125144,6.789805501,6.679651638,6.639249034,6.676750817,6.784075275,6.944005378,7.109934884,7.223945704,7.288903212,7.33905046,7.375878673,7.401653083,7.424436505,7.441975999,7.450569044,7.444024226,7.429173993,7.376993529,7.268840493,7.139148068
Australia,AUS,"Population ages 15-64, total",SP.POP.1564.TO,6292375,6417818,6589642,6733296,6882453,7038353,7223348,7341981,7502007,7683920,7854797,8142939,8312505,8465462,8716702,8863079,8994679,9140881,9288752,9425006,9569000,9744907,9942754,10112198,10271131,10448204,10640853,10839764,11043284,11245929,11415078,11549946,11664387,11754306,11858713,11989636,12140698,12282166,12417030,12568636,12729175,12909312,13076482,13247817,13407531,13587612,13785404,14049608,14342140,14637328,14844429,15010632,15217504,15420332,15593448,15760132,15950251,16166021,16365890,16569868,16733580,16712026,16864971
Australia,AUS,"Population ages 15-64, female",SP.POP.1564.FE.IN,3068980,3128611,3214948,3287615,3361360,3438427,3530699,3591160,3671705,3762947,3850117,3995447,4080819,4157448,4283875,4359774,4428092,4503353,4579513,4649919,4723756,4811154,4906794,4988192,5065233,5151034,5245703,5346427,5450330,5553313,5640651,5712243,5773372,5821589,5876784,5945493,6026037,6103441,6177196,6258635,6344543,6438666,6523867,6610534,6691074,6781065,6878641,7007173,7148348,7293012,7399206,7487936,7597234,7706965,7805282,7901229,8006693,8120607,8222185,8321816,8398191,8380744,8451621
Australia,AUS,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,9.396905146,9.454355822,9.373515818,9.305091956,9.28191576,9.25337827,9.236544549,9.228272041,9.233293017,9.267361665,9.320753241,9.369837943,9.380237403,9.329698479,9.213098368,9.026183061,8.804301228,8.610449024,8.480754994,8.43125696,8.477508345,8.593727433,8.682883824,8.664352093,8.532882261,8.298114783,7.969987533,7.633042011,7.369525167,7.176840348,7.04271883,6.969523396,6.943152543,6.941954274,6.950912742,6.952733746,6.927712702,6.877428889,6.826656391,6.791610335,6.770388465,6.758764407,6.747528861,6.724479663,6.686747033,6.62654271,6.5356041,6.422269444,6.304472762,6.195424105,6.102216577,6.019063667,5.934077329,5.852425605,5.782317103,5.733515734,5.730415669,5.77852601,5.848892348,5.912726241,5.962129132,5.982736756,5.970430908
Australia,AUS,"Population ages 0-14, total",SP.POP.0014.TO,3102729,3165645,3228925,3274289,3324362,3372215,3430332,3450329,3487226,3543368,3599427,3705100,3748873,3770291,3819869,3811051,3784571,3760568,3739221,3717802,3709891,3722402,3743142,3746087,3735117,3720536,3702925,3693234,3703187,3729396,3758588,3787510,3814252,3832361,3852178,3874592,3896004,3909517,3918837,3931994,3946041,3962039,3968117,3973231,3976103,3985940,4004612,4047567,4100811,4158640,4198448,4238161,4304760,4377142,4439583,4501357,4569485,4636124,4688774,4733160,4756934,4719755,4722983
Australia,AUS,"Population ages 0-14, female",SP.POP.0014.FE.IN,1514719,1545352,1576453,1598525,1622554,1645444,1673534,1683062,1700778,1727922,1755422,1807712,1829404,1839225,1862353,1857562,1845474,1835354,1826285,1816530,1812972,1819047,1828361,1828652,1822618,1814874,1805300,1799753,1804173,1816576,1830182,1843868,1857218,1866611,1876742,1888074,1898786,1905535,1910155,1916518,1923115,1930554,1933063,1934961,1935805,1940380,1949643,1970722,1996641,2024819,2044256,2063455,2095489,2130336,2160425,2190286,2223295,2255266,2280458,2302360,2314421,2296530,2298207
Australia,AUS,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
